Ticker,Date,Open,High,Low,Close,Volume,CEF_NAV,CEF_Discount,CEF_Price,ARO_DPTL_1YR,ARO_DPTL_1YR_NUM,ARO_DPTL_3YR,ARO_DPTL_3YR_NUM,ARO_DPTL_5YR,ARO_DPTL_5YR_NUM
EMF,2006-06-05,5.8505944135112955,5.8505944135112955,5.5964780599107256,5.626026630401611,66500,19.96,-4.61,19.04,2.7777777777777777,252.0,10.198675496688741,755.0,,0.0
EMF,2006-06-06,5.561018390468028,5.626025343395448,5.351224658800023,5.4339599609375,158300,19.79,-7.07,18.39,0.3952569169960474,253.0,1.8543046357615895,755.0,,0.0
EMF,2006-06-07,5.3837289619278215,5.487148679898022,5.3837289619278215,5.407367706298828,94000,19.41,-5.72,18.3,1.9762845849802373,253.0,6.084656084656085,756.0,,0.0
EMF,2006-06-08,5.230077033773578,5.333496180804876,5.038011615362122,5.215302467346191,195100,18.6,-5.11,17.65,2.371541501976284,253.0,8.45442536327609,757.0,,0.0
EMF,2006-06-09,5.259625593594765,5.318722738346583,5.203483926031892,5.244851589202881,187300,18.71,-5.13,17.7499,2.371541501976284,253.0,8.3223249669749,757.0,,0.0
EMF,2006-06-12,5.141430980696932,5.170979547975199,5.023237275175909,5.0261921882629395,99200,18.42,-7.65,17.01,0.3968253968253968,252.0,1.456953642384106,755.0,,0.0
EMF,2006-06-13,4.742526734179215,4.90208865941945,4.718888274857282,4.73070764541626,280100,17.77,-9.9,16.01,0.3952569169960474,253.0,0.6622516556291391,755.0,,0.0
EMF,2006-06-14,4.70115872597485,4.934591770172119,4.70115872597485,4.934591770172119,160500,18.01,-7.27,16.7,1.185770750988142,253.0,1.8518518518518516,756.0,,0.0
EMF,2006-06-15,4.964140474001434,5.230077033773578,4.964140474001434,5.215302467346191,146500,18.54,-4.8,17.65,4.743083003952568,253.0,10.435931307793924,757.0,,0.0
EMF,2006-06-16,5.218257444917768,5.221212358239649,5.09415390335924,5.1946187019348145,75900,18.66,-5.79,17.58,2.766798418972332,253.0,6.208718626155878,757.0,,0.0
EMF,2006-06-19,5.696942768829121,5.696942768829121,5.244851169365322,5.298038482666016,353100,18.58,-3.5,17.9299,8.333333333333332,252.0,15.496688741721854,755.0,,0.0
EMF,2006-06-20,5.300992746454911,5.300992746454911,5.259624528072373,5.262579441070557,174700,18.39,-3.15,17.81,10.276679841897234,253.0,16.55629139072848,755.0,,0.0
EMF,2006-06-21,5.244851687168891,5.336451756012236,5.244851687168891,5.300993919372559,57700,18.44,-2.71,17.94,15.019762845849801,253.0,19.31216931216931,756.0,,0.0
EMF,2006-06-22,5.227121893081603,5.256670461058781,5.203483151418272,5.206438064575195,42300,18.53,-4.91,17.62,5.138339920948617,253.0,10.568031704095112,757.0,,0.0
EMF,2006-06-23,5.176889008394093,5.274398879008721,5.170979182637568,5.230076313018799,29700,18.38,-3.7,17.7,7.905138339920949,253.0,14.927344782034346,757.0,,0.0
EMF,2006-06-26,5.235984781354034,5.253714255935634,5.064603805541992,5.064603805541992,123700,18.43,-7.0,17.14,1.984126984126984,252.0,2.5165562913907285,755.0,,0.0
EMF,2006-06-27,5.111881395306923,5.159158868099279,5.0084622758186015,5.023236274719238,85400,18.6,-8.6,17.0,0.7905138339920948,253.0,1.3245033112582782,755.0,,0.0
EMF,2006-06-28,5.032101998220769,5.126656962332881,5.032101998220769,5.123702049255371,45600,18.71,-7.32,17.34,1.5810276679841897,253.0,1.984126984126984,756.0,,0.0
EMF,2006-06-29,5.1857535165932855,5.392592922623894,5.1857535165932855,5.368954181671143,72700,19.25,-5.61,18.17,5.138339920948617,253.0,7.793923381770146,757.0,,0.0
EMF,2006-06-30,5.4960126256391995,5.4960126256391995,5.34827035378649,5.368954181671143,112600,19.69,-7.73,18.1676,1.185770750988142,253.0,1.7173051519154559,757.0,,0.0
EMF,2006-07-03,5.439871039366655,5.555109844510775,5.439871039366655,5.552155494689941,55100,19.92,-5.67,18.79,5.555555555555555,252.0,7.549668874172186,755.0,,0.0
EMF,2006-07-05,5.51669781295678,5.5196527267530335,5.4191879120491375,5.487149238586426,80300,19.58,-5.16,18.57,6.324110671936759,253.0,9.523809523809524,756.0,,0.0
EMF,2006-07-06,5.451689571750273,5.584657266431993,5.451689571750273,5.540334701538086,44900,19.75,-5.06,18.75,7.5098814229249005,253.0,10.435931307793924,757.0,,0.0
EMF,2006-07-07,5.543289580668369,5.561018493799832,5.475328277337771,5.5137410163879395,44800,19.83,-5.9,18.66,3.9525691699604746,253.0,6.07661822985469,757.0,,0.0
EMF,2006-07-10,5.466464660505042,5.605342208446337,5.466464660505042,5.599432945251465,47400,19.98,-5.16,18.9499,7.142857142857142,252.0,9.801324503311259,755.0,,0.0
EMF,2006-07-11,5.584658378284027,5.6142069486268,5.525561801190586,5.599432945251465,37700,19.93,-4.92,18.95,9.090909090909092,253.0,11.920529801324504,755.0,,0.0
EMF,2006-07-12,5.5698832321615575,5.578747406931296,5.496012103256476,5.5137410163879395,44700,19.86,-6.04,18.66,3.9525691699604746,253.0,5.291005291005291,756.0,,0.0
EMF,2006-07-13,5.487148516224186,5.487148516224186,5.348270967636058,5.377819538116455,78100,19.42,-6.28,18.2,3.9525691699604746,253.0,4.491413474240423,757.0,,0.0
EMF,2006-07-14,5.3541806443784274,5.436915963094028,5.277354588719592,5.318722248077393,105100,19.17,-6.1,18.0,4.3478260869565215,253.0,5.284015852047556,757.0,,0.0
EMF,2006-07-17,5.244850526673484,5.3128118348556175,5.2153019602836785,5.262579441070557,47900,18.84,-5.47,17.8099,7.936507936507936,252.0,9.13907284768212,755.0,,0.0
EMF,2006-07-18,5.023237844943166,5.259625282797765,5.023237844943166,5.156206130981445,193200,18.85,-7.43,17.45,1.9762845849802373,253.0,1.9867549668874174,755.0,,0.0
EMF,2006-07-19,5.111882757160902,5.4132771492004395,5.111882757160902,5.4132771492004395,73100,19.32,-5.18,18.32,8.695652173913043,253.0,10.185185185185185,756.0,,0.0
EMF,2006-07-20,5.496012448879264,5.496012448879264,5.274399048227616,5.333495616912842,66200,19.41,-7.01,18.05,3.557312252964427,253.0,3.038309114927345,757.0,,0.0
EMF,2006-07-21,5.318722225450339,5.318722225450339,5.206438337560239,5.218257427215576,39000,19.32,-8.59,17.66,1.185770750988142,253.0,1.453104359313078,757.0,,0.0
EMF,2006-07-24,5.244851054003587,5.389638423919679,5.244851054003587,5.389638423919678,51900,19.5,-6.45,18.2424,5.158730158730158,252.0,4.503311258278146,755.0,,0.0
EMF,2006-07-25,5.348271644377767,5.419187884348818,5.3246328977207495,5.410323143005371,16300,19.62,-6.68,18.31,5.138339920948617,253.0,3.9735099337748347,755.0,,0.0
EMF,2006-07-26,5.363044402258998,5.407366971482551,5.351225313475672,5.371909141540527,18000,19.72,-7.81,18.18,1.5810276679841897,253.0,1.8518518518518516,756.0,,0.0
EMF,2006-07-27,5.413278240838061,5.531471978141735,5.3955493211405585,5.42214298248291,138600,20.17,-9.02,18.35,0.7905138339920948,253.0,1.1889035667107,757.0,,0.0
EMF,2006-07-28,5.428052524943751,5.581704093566392,5.428052524943751,5.578749179840088,48700,20.2,-6.53,18.88,6.324110671936759,253.0,4.887714663143989,757.0,,0.0
EMF,2006-07-31,5.5817018848994735,5.5817018848994735,5.493056762555696,5.516695499420166,25700,20.15,-7.34,18.67,3.571428571428571,252.0,2.6490066225165565,755.0,,0.0
EMF,2006-08-01,5.487147854680527,5.487147854680527,5.40736689307967,5.416231632232666,16300,19.98,-8.26,18.3301,1.9762845849802373,253.0,1.9867549668874174,755.0,,0.0
EMF,2006-08-02,5.436916476517509,5.658529924448322,5.436916476517509,5.519652366638184,53400,20.1,-7.06,18.68,5.533596837944664,253.0,3.571428571428571,756.0,,0.0
EMF,2006-08-03,5.472373946463499,5.5137416026998,5.4546444678547585,5.4960126876831055,15600,20.11,-7.51,18.6,3.557312252964427,253.0,2.509907529722589,757.0,,0.0
EMF,2006-08-04,5.531470423475849,5.608296472028685,5.481238028790996,5.490102767944336,12100,20.33,-8.61,18.58,1.185770750988142,253.0,1.453104359313078,757.0,,0.0
EMF,2006-08-07,5.510787214328828,5.540335784564928,5.490103384241189,5.498968124389648,21900,20.29,-8.28,18.61,2.380952380952381,252.0,2.119205298013245,755.0,,0.0
EMF,2006-08-08,5.540335812937453,5.569884383324873,5.510787242550033,5.525561809539795,69500,20.43,-8.47,18.7,2.371541501976284,253.0,1.8543046357615895,755.0,,0.0
EMF,2006-08-09,5.569885478307629,5.6673953852410985,5.569885478307629,5.628982067108154,101200,20.66,-7.79,19.05,3.9525691699604746,253.0,2.6455026455026456,756.0,,0.0
EMF,2006-08-10,5.596477017716322,5.634889757686653,5.575793191302143,5.620115756988525,22700,20.52,-7.31,19.0201,6.719367588932807,253.0,3.6988110964332894,757.0,,0.0
EMF,2006-08-11,5.608297440638316,5.6230720084456,5.5521557737470415,5.6142072677612305,36400,20.52,-7.41,19.0,5.928853754940711,253.0,3.302509907529723,757.0,,0.0
EMF,2006-08-14,5.664439172324033,5.726490660874108,5.617161686688141,5.637845516204834,35900,20.52,-7.02,19.08,8.73015873015873,252.0,4.635761589403973,755.0,,0.0
EMF,2006-08-15,5.661483433535766,5.7442193031311035,5.661483433535766,5.7442193031311035,24400,20.59,-5.59,19.44,15.41501976284585,253.0,11.390728476821192,755.0,,0.0
EMF,2006-08-16,5.732400837226687,5.818091637415032,5.732400837226687,5.803317070007324,29400,20.83,-5.71,19.64,14.624505928853754,253.0,10.44973544973545,756.0,,0.0
EMF,2006-08-17,5.818090948036986,5.824000210707768,5.761948725724155,5.770813465118408,21900,20.83,-6.24,19.53,11.857707509881422,253.0,7.26552179656539,757.0,,0.0
EMF,2006-08-18,5.767858719035008,5.767858719035008,5.7028517554452005,5.726490497589111,12000,20.67,-6.24,19.38,12.25296442687747,253.0,7.397622192866579,757.0,,0.0
EMF,2006-08-21,5.702851853448719,5.702851853448719,5.6496651054049565,5.658529281616211,21300,20.55,-6.81,19.15,9.920634920634921,252.0,5.430463576158941,755.0,,0.0
EMF,2006-08-22,5.63193562579829,5.688077850701909,5.63193562579829,5.658529281616211,29600,20.65,-7.26,19.15,7.905138339920949,253.0,4.105960264900662,755.0,,0.0
EMF,2006-08-23,5.643754333816794,5.658528334089682,5.558063554176488,5.561018466949463,17900,20.43,-7.88,18.82,3.557312252964427,253.0,2.513227513227513,756.0,,0.0
EMF,2006-08-24,5.569883158071821,5.587612070967458,5.546244419680314,5.558063507080078,25600,20.3,-7.34,18.81,7.114624505928854,253.0,3.830911492734478,757.0,,0.0
EMF,2006-08-25,5.540334701538086,5.552154352758856,5.531469963122508,5.540334701538086,60100,20.34,-7.82,18.75,3.9525691699604746,253.0,2.642007926023778,757.0,,0.0
EMF,2006-08-28,5.540336428582469,5.578749179840088,5.531471687403558,5.578749179840088,53700,20.36,-7.27,18.88,9.126984126984127,252.0,4.503311258278146,755.0,,0.0
EMF,2006-08-29,5.5610194033323594,5.587613059175073,5.525561571270127,5.584658145904541,31100,20.49,-7.76,18.9,5.138339920948617,253.0,3.0463576158940397,755.0,,0.0
EMF,2006-08-30,5.581703232634008,5.617161628288319,5.569884143143957,5.584658145904541,31200,20.62,-8.34,18.9,2.766798418972332,253.0,2.1164021164021163,756.0,,0.0
EMF,2006-08-31,5.590567682310561,5.634890251884172,5.590567682310561,5.596477508544922,63500,20.56,-7.88,18.94,4.3478260869565215,253.0,2.7741083223249667,757.0,,0.0
EMF,2006-09-01,5.614205750452934,5.688076878748367,5.614205750452934,5.682167053222656,31800,20.74,-7.28,19.23,9.881422924901186,253.0,4.749340369393139,758.0,,0.0
EMF,2006-09-05,5.676258192475254,5.738310243858069,5.673303842802238,5.732400417327881,31000,21.07,-7.93,19.4,3.968253968253968,252.0,2.6490066225165565,755.0,,0.0
EMF,2006-09-06,5.7264913066147765,5.7264913066147765,5.623072147369385,5.623072147369385,62700,20.78,-8.42,19.03,2.766798418972332,253.0,2.1164021164021163,756.0,,0.0
EMF,2006-09-07,5.569883854082346,5.614206423655957,5.54624511273695,5.596477508544922,24900,20.56,-7.88,18.94,5.533596837944664,253.0,3.1704095112285335,757.0,,0.0
EMF,2006-09-08,5.58170380176499,5.614207287462943,5.563974883926168,5.590568542480469,51200,20.5,-7.71,18.92,7.905138339920949,253.0,3.963011889035667,757.0,,0.0
EMF,2006-09-11,5.32463190899769,5.510786933905825,5.32463190899769,5.48123836517334,64000,20.18,-8.08,18.55,4.365079365079365,252.0,2.781456953642384,755.0,,0.0
EMF,2006-09-12,5.498968000781302,5.667394114671379,5.484193434199311,5.6644392013549805,127100,20.31,-5.61,19.17,22.529644268774703,253.0,13.642384105960264,755.0,,0.0
EMF,2006-09-13,5.655574610509316,5.732400667984845,5.611252036779,5.723536491394043,44800,20.51,-5.56,19.37,23.3201581027668,253.0,14.153439153439153,756.0,,0.0
EMF,2006-09-14,5.696942590505242,5.702851853448719,5.614206709783702,5.658529281616211,36900,20.53,-6.72,19.15,16.205533596837945,253.0,7.5297225891677675,757.0,,0.0
EMF,2006-09-15,5.676258449086276,5.699897756275708,5.628980961891621,5.649665355682373,24100,20.56,-7.0,19.12,15.41501976284585,253.0,7.001321003963012,757.0,,0.0
EMF,2006-09-18,5.652619041234636,5.7501289175639805,5.652619041234636,5.711716175079346,34900,20.82,-7.16,19.33,13.492063492063492,252.0,6.225165562913907,755.0,,0.0
EMF,2006-09-19,5.693987150243443,5.732399891985192,5.596477275799899,5.655573844909668,159600,20.74,-7.71,19.14,8.695652173913043,253.0,4.23841059602649,755.0,,0.0
EMF,2006-09-20,5.664439332673852,5.756039393237409,5.664439332673852,5.747175216674805,46100,20.64,-5.77,19.45,22.134387351778656,253.0,12.698412698412698,756.0,,0.0
EMF,2006-09-21,5.741265162337751,5.741265162337751,5.643755278869401,5.658529281616211,56000,20.51,-6.63,19.15,18.181818181818183,253.0,8.58652575957728,757.0,,0.0
EMF,2006-09-22,5.6201165293567925,5.6201165293567925,5.531470822209516,5.534425735473633,38300,20.3,-7.73,18.73,8.300395256916996,253.0,4.095112285336857,757.0,,0.0
EMF,2006-09-25,5.54033580456592,5.60238729505285,5.510787234223148,5.599432945251465,30200,20.24,-6.37,18.95,19.841269841269842,252.0,9.536423841059603,755.0,,0.0
EMF,2006-09-26,5.581702299863948,5.634889602661133,5.555108648465356,5.634889602661133,36700,20.31,-6.11,19.07,21.34387351778656,253.0,10.860927152317881,755.0,,0.0
EMF,2006-09-27,5.634890807034404,5.6496653740759,5.608297149951817,5.626026630401611,20800,20.53,-7.26,19.04,14.229249011857709,253.0,6.216931216931217,756.0,,0.0
EMF,2006-09-28,5.628980130112455,5.682167436245124,5.628980130112455,5.676257610321045,19800,20.66,-7.02,19.2099,16.205533596837945,253.0,7.133421400264201,757.0,,0.0
EMF,2006-09-29,5.6437550058509975,5.685122662414554,5.623071177569218,5.64670991897583,26000,20.56,-7.05,19.11,15.810276679841898,253.0,7.001321003963012,757.0,,0.0
EMF,2006-10-02,5.652619455080655,5.685122937434131,5.646710192137179,5.658529281616211,31600,20.64,-7.22,19.15,14.682539682539684,252.0,6.490066225165562,755.0,,0.0
EMF,2006-10-03,5.661484777427892,5.661484777427892,5.590568542480469,5.590568542480469,35100,20.42,-7.35,18.92,11.067193675889328,253.0,5.1655629139072845,755.0,,0.0
EMF,2006-10-04,5.534425504469567,5.688077606237825,5.52556132863928,5.673303604125977,56000,20.4,-5.88,19.2,24.90118577075099,253.0,13.35978835978836,756.0,,0.0
EMF,2006-10-05,5.655574334113741,5.735355301084567,5.649665071206035,5.705806732177734,51200,20.7,-6.71,19.31,20.158102766798418,253.0,8.850726552179657,757.0,,0.0
EMF,2006-10-06,5.631936238582211,5.685123556005109,5.631936238582211,5.667394638061523,25200,20.65,-7.12,19.18,15.810276679841898,253.0,7.001321003963012,757.0,,0.0
EMF,2006-10-09,5.658529345721525,5.667394085625287,5.614206773386888,5.637845516204834,27700,20.62,-7.47,19.08,10.317460317460316,252.0,4.768211920529802,755.0,,0.0
EMF,2006-10-10,5.6289812986096255,5.670349525073618,5.6289812986096255,5.640800952911377,18700,20.76,-8.04,19.09,4.743083003952568,253.0,2.913907284768212,755.0,,0.0
EMF,2006-10-11,5.628980470606324,5.685122693097044,5.626026121057598,5.673303604125977,21200,20.74,-7.43,19.2,11.462450592885375,253.0,5.158730158730158,756.0,,0.0
EMF,2006-10-12,5.673304322503647,5.788543131625835,5.673304322503647,5.782633304595947,21100,20.99,-6.77,19.57,21.34387351778656,253.0,9.247027741083222,757.0,,0.0
EMF,2006-10-13,5.788542161675579,5.829909816768822,5.767858334128958,5.806271076202393,13800,21.19,-7.27,19.65,15.41501976284585,253.0,6.605019815059446,757.0,,0.0
EMF,2006-10-16,5.794453110879622,5.891963005065918,5.794453110879622,5.891963005065918,54900,21.33,-6.52,19.94,24.206349206349206,252.0,10.860927152317881,755.0,,0.0
EMF,2006-10-17,5.841729867659146,5.859458783396302,5.791497470077148,5.8505940437316895,35600,21.15,-6.38,19.8,24.90118577075099,253.0,11.258278145695364,755.0,,0.0
EMF,2006-10-18,5.832865127994534,5.89787152809215,5.809226385814304,5.8505940437316895,40800,21.27,-6.91,19.7999,20.948616600790515,253.0,8.862433862433862,756.0,,0.0
EMF,2006-10-19,5.826955822658184,5.889007878675669,5.821046559278711,5.853549480438232,18600,21.34,-7.17,19.81,16.99604743083004,253.0,7.397622192866579,757.0,,0.0
EMF,2006-10-20,5.832865136584022,5.974697589874267,5.832865136584022,5.974697589874268,125300,21.32,-5.16,20.22,35.573122529644266,253.0,19.28665785997358,757.0,,0.0
EMF,2006-10-23,6.057433524280641,6.1017560958862305,6.027884955346223,6.1017560958862305,233200,21.24,-2.78,20.65,47.61904761904761,252.0,30.198675496688743,755.0,,0.0
EMF,2006-10-24,6.084027244327658,6.279047012329102,6.069253241500187,6.279047012329102,194100,21.4,-0.7,21.25,67.98418972332016,253.0,41.72185430463576,755.0,,0.0
EMF,2006-10-25,6.293821908665278,6.358828882955927,6.290867558554032,6.349964141845703,136800,21.55,-0.28,21.49,72.33201581027669,253.0,45.10582010582011,756.0,,0.0
EMF,2006-10-26,6.352917671203613,6.429743719974795,6.352917671203613,6.426788806915283,109700,21.65,0.46,21.75,77.07509881422925,253.0,50.59445178335535,757.0,,0.0
EMF,2006-10-27,6.3972406853370405,6.435653994193279,6.35882794007288,6.400195598602295,103000,21.64,0.09,21.6601,75.09881422924902,253.0,47.95244385733157,757.0,,0.0
EMF,2006-10-30,6.394285772071785,6.420879427867003,6.376556856072333,6.400195598602295,263600,21.42,1.12,21.66,78.17460317460318,252.0,56.95364238410596,755.0,,0.0
EMF,2006-10-31,6.41201474313984,6.500659879698922,6.388376002484617,6.44747257232666,296000,21.59,1.07,21.82,77.86561264822134,253.0,56.29139072847682,755.0,,0.0
EMF,2006-11-01,6.505494254466796,6.516043946066926,6.333186649293863,6.38241720199585,165300,18.24,-0.49,18.15,68.37944664031622,253.0,43.386243386243386,756.0,,0.0
EMF,2006-11-02,6.368352744349556,6.382418331589821,6.153847005527725,6.17142915725708,161600,18.18,-3.46,17.5501,42.29249011857708,253.0,26.948480845442536,757.0,,0.0
EMF,2006-11-03,6.189011096954346,6.319120610912483,6.189011096954346,6.189011096954346,85200,18.32,-3.93,17.6,40.71146245059288,253.0,25.495376486129455,757.0,,0.0
EMF,2006-11-06,6.181979118924698,6.294506504593114,6.181979118924698,6.283957481384277,128200,18.42,-2.99,17.87,47.61904761904761,252.0,29.668874172185433,755.0,,0.0
EMF,2006-11-07,6.283957823012322,6.385935520299806,6.276924693346658,6.368353366851807,86000,18.55,-2.37,18.11,54.1501976284585,253.0,33.37748344370861,755.0,,0.0
EMF,2006-11-08,6.315606040752928,6.4140678513396665,6.287474190687605,6.392969131469727,38800,18.57,-2.1,18.18,58.10276679841897,253.0,35.05291005291005,756.0,,0.0
EMF,2006-11-09,6.4070322086537645,6.414065336091137,6.35076853058668,6.364834785461426,49900,18.75,-3.47,18.1,42.68774703557312,253.0,27.080581241743722,757.0,,0.0
EMF,2006-11-10,6.364835785489123,6.400000757485073,6.364835785489123,6.37538480758667,49800,18.72,-3.15,18.13,45.45454545454545,253.0,28.269484808454425,757.0,,0.0
EMF,2006-11-13,6.463297204180758,6.463297204180758,6.4035169502095535,6.42461633682251,37600,18.62,-1.88,18.27,61.111111111111114,252.0,37.086092715231786,755.0,,0.0
EMF,2006-11-14,6.498461934010522,6.78329760615421,6.435165117978592,6.7305498123168945,240400,18.82,1.7,19.14,80.63241106719367,253.0,63.44370860927152,755.0,,0.0
EMF,2006-11-15,6.741099017474131,6.765714295101937,6.698900919600741,6.705934047698975,63200,18.88,1.01,19.07,77.4703557312253,253.0,56.481481481481474,756.0,,0.0
EMF,2006-11-16,6.786814685565213,6.807914075073146,6.737584118145725,6.762199401855469,73300,18.85,2.02,19.23,81.02766798418972,253.0,66.44649933949802,757.0,,0.0
EMF,2006-11-17,6.734065642805717,6.748131898487144,6.681318525432344,6.737582206726074,135700,18.69,2.51,19.16,81.02766798418972,253.0,69.0885072655218,757.0,,0.0
EMF,2006-11-20,6.695385932922363,6.7551655177043575,6.68835280387174,6.695385932922363,293100,18.63,2.2,19.04,80.55555555555556,252.0,67.81456953642385,755.0,,0.0
EMF,2006-11-21,6.716484837699308,6.723517966947152,6.660221145148798,6.670770168304443,83900,18.79,0.96,18.97,76.28458498023716,253.0,55.62913907284768,755.0,,0.0
EMF,2006-11-22,6.646152800189213,6.646152800189213,6.575823541937994,6.607471942901611,66000,18.95,-0.84,18.79,67.19367588932806,253.0,42.195767195767196,756.0,,0.0
EMF,2006-11-24,6.614504399225596,6.625054089785439,6.586372561781926,6.607471942901611,49100,18.97,-0.69,18.84,69.44444444444444,252.0,42.98941798941799,756.0,,0.0
EMF,2006-11-27,6.646154972461239,6.646154972461239,6.5758256912231445,6.5758256912231445,70500,18.96,-1.37,18.6999,63.888888888888886,252.0,39.205298013245034,755.0,,0.0
EMF,2006-11-28,6.589890942741985,6.589890942741985,6.5336272523375625,6.540660381317139,41500,18.78,-0.96,18.6,66.79841897233202,253.0,41.72185430463576,755.0,,0.0
EMF,2006-11-29,6.544175140974376,6.618020962745543,6.544175140974376,6.607471942901611,80000,19.11,-1.67,18.79,62.845849802371546,253.0,38.22751322751323,756.0,,0.0
EMF,2006-11-30,6.59340763092041,6.600440760031925,6.561759220634704,6.59340763092041,51000,19.25,-2.6,18.75,51.38339920948617,253.0,31.836195508586524,757.0,,0.0
EMF,2006-12-01,6.639120918015925,6.639120918015925,6.52659354714183,6.561758518218994,40500,19.27,-3.17,18.66,44.66403162055336,253.0,28.005284015852048,757.0,,0.0
EMF,2006-12-04,6.60395733118021,6.6356057414975105,6.579341379265336,6.618022918701172,68900,19.37,-2.84,18.82,50.0,252.0,30.99337748344371,755.0,,0.0
EMF,2006-12-05,6.64263734514421,6.716483849954255,6.628571759433168,6.709450721740723,79300,19.55,-2.4,19.08,55.33596837944664,253.0,33.64238410596027,755.0,,0.0
EMF,2006-12-06,6.663737342934112,6.681319494369704,6.656704214073441,6.674286365509033,25900,19.59,-3.11,18.98,46.6403162055336,253.0,29.100529100529098,756.0,,0.0
EMF,2006-12-07,6.727033260944223,6.727033260944223,6.6426377296447745,6.642637729644775,32000,19.66,-3.92,18.89,41.10671936758894,253.0,25.62747688243065,757.0,,0.0
EMF,2006-12-08,6.642637472542693,6.670769315220338,6.642637472542693,6.649670600891113,21100,19.51,-3.08,18.91,47.43083003952569,253.0,29.326287978863935,757.0,,0.0
EMF,2006-12-11,6.660219705467316,6.660219705467316,6.632087865273075,6.646153450012207,64700,19.55,-3.32,18.9,44.84126984126984,252.0,27.81456953642384,755.0,,0.0
EMF,2006-12-12,6.646154544329532,6.646154544329532,6.572308703179112,6.610989570617676,58200,19.48,-3.49,18.8,43.08300395256917,253.0,27.1523178807947,755.0,,0.0
EMF,2006-12-13,6.621537526265492,6.6391196731493185,6.586372561781926,6.607471942901611,54000,19.39,-3.09,18.79,48.22134387351779,253.0,29.629629629629626,756.0,,0.0
EMF,2006-12-14,6.62505473754552,6.663736269331093,6.614505045954189,6.646153450012207,113000,19.63,-3.72,18.9001,41.50197628458498,253.0,26.1558784676354,757.0,,0.0
EMF,2006-12-15,6.688352577184906,6.702418164093329,6.614506066088426,6.6637372970581055,178600,19.73,-3.95,18.95,40.71146245059288,253.0,25.495376486129455,757.0,,0.0
EMF,2006-12-18,6.667252615476823,6.857143052726793,6.656703593884727,6.797362804412842,146900,19.75,-2.13,19.33,63.888888888888886,252.0,36.82119205298014,755.0,,0.0
EMF,2006-12-19,6.7762644859451555,6.7762644859451555,6.6461542894164864,6.755165100097656,47700,19.44,-1.18,19.2099,70.35573122529645,253.0,42.11920529801325,755.0,,0.0
EMF,2006-12-20,6.7621986739066315,6.821978929644758,6.7621986739066315,6.79384708404541,58000,19.62,-1.53,19.32,68.37944664031622,253.0,40.34391534391534,756.0,,0.0
EMF,2006-12-21,6.793846826479522,6.836044928636797,6.79033026207341,6.800879955291748,57800,19.64,-1.53,19.34,68.77470355731225,253.0,40.422721268163805,757.0,,0.0
EMF,2006-12-22,6.836043724431183,6.846592745075175,6.814944341711274,6.832527160644531,78000,19.66,-1.17,19.43,71.54150197628458,253.0,42.668428005284014,757.0,,0.0
EMF,2006-12-26,6.857143745433442,6.916923999786377,6.832528464943897,6.916923999786377,60900,19.71,-0.2,19.67,77.77777777777779,252.0,49.93377483443708,755.0,,0.0
EMF,2006-12-27,6.357802744990406,6.442198276519775,6.333187465467181,6.442198276519775,84900,18.13,1.05,18.32,79.84189723320159,253.0,60.58201058201058,756.0,,0.0
EMF,2006-12-28,6.371868795203505,6.431649045266972,6.305055416728797,6.34725284576416,86500,18.26,-1.15,18.05,71.93675889328063,253.0,42.932628797886395,757.0,,0.0
EMF,2006-12-29,6.3718690022699995,6.484396377642492,6.3472530520307116,6.442198276519775,79600,18.33,-0.07,18.3175,78.65612648221344,253.0,51.2549537648613,757.0,,0.0
EMF,2007-01-03,6.403515744690086,6.523076230124159,6.403515744690086,6.51956033706665,106600,18.35,1.04,18.54,80.95238095238095,252.0,60.66225165562914,755.0,,0.0
EMF,2007-01-04,6.480880652600047,6.480880652600047,6.382418851040229,6.38945198059082,83600,18.08,0.5,18.1699,80.15873015873017,252.0,55.68783068783068,756.0,,0.0
EMF,2007-01-05,6.329671559211073,6.329671559211073,6.0131881153937465,6.069451808929443,174000,17.67,-2.32,17.26,61.50793650793651,252.0,35.84656084656085,756.0,,0.0
EMF,2007-01-08,5.992088105298791,6.104615468094188,5.985054977445081,6.0975823402404785,90400,17.66,-1.81,17.34,67.72908366533864,251.0,39.389920424403186,754.0,,0.0
EMF,2007-01-09,6.157363211313021,6.157363211313021,5.94285748498745,5.949890613555908,104600,17.43,-2.93,16.92,53.17460317460318,252.0,31.697612732095493,754.0,,0.0
EMF,2007-01-10,5.942857003379276,5.942857003379276,5.767032827712931,5.837362766265869,247700,17.25,-3.77,16.6,42.06349206349206,252.0,26.225165562913904,755.0,,0.0
EMF,2007-01-11,5.812747519968456,5.95692329112602,5.812747519968456,5.911208629608154,105500,17.45,-3.67,16.81,43.25396825396825,252.0,26.984126984126984,756.0,,0.0
EMF,2007-01-12,5.907692355957423,6.185494890588777,5.907692355957423,6.160879611968994,127900,17.66,-0.79,17.52,77.38095238095238,252.0,46.164021164021165,756.0,,0.0
EMF,2007-01-16,6.252308516385057,6.505495111707231,6.2065938508099014,6.241758823394775,130100,17.81,-0.34,17.75,80.47808764940238,251.0,49.667994687915005,753.0,,0.0
EMF,2007-01-17,6.326154623603917,6.382418313840703,6.210110678651035,6.259341239929199,273500,17.7,0.56,17.8,83.33333333333334,252.0,57.161803713527846,754.0,,0.0
